name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"String ResourceBinding.getFirstName()","com.liangfeizc.databinding.databinding.ResourceBinding.getFirstName():java.lang.String",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,111,251,N,"class java.lang.String *String ResourceBinding.getFirstName()(class com.liangfeizc.databinding.databinding.ResourceBinding *this)",4,0.75,0.00,0,0,111 112,1
"boolean ResourceBinding.getLarge()","com.liangfeizc.databinding.databinding.ResourceBinding.getLarge():boolean",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,101,251,N,"_Bool boolean ResourceBinding.getLarge()(class com.liangfeizc.databinding.databinding.ResourceBinding *this)",4,0.75,0.00,0,0,101 102,1
"String ResourceBinding.getLastName()","com.liangfeizc.databinding.databinding.ResourceBinding.getLastName():java.lang.String",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,91,251,N,"class java.lang.String *String ResourceBinding.getLastName()(class com.liangfeizc.databinding.databinding.ResourceBinding *this)",4,0.75,0.00,0,0,91 92,1
"int ResourceBinding.getOrangeCount()","com.liangfeizc.databinding.databinding.ResourceBinding.getOrangeCount():int",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,131,251,N,"int int ResourceBinding.getOrangeCount()(class com.liangfeizc.databinding.databinding.ResourceBinding *this)",4,0.75,0.00,0,0,131 132,1
"boolean ResourceBinding.hasPendingBindings()","com.liangfeizc.databinding.databinding.ResourceBinding.hasPendingBindings():boolean",2,0,  ,66,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,54,251,N,"_Bool boolean ResourceBinding.hasPendingBindings()(class com.liangfeizc.databinding.databinding.ResourceBinding *this)",19,0.37,0.00,0,0,54 55 56 57 60,2
"ResourceBinding ResourceBinding.inflate(LayoutInflater)","com.liangfeizc.databinding.databinding.ResourceBinding.inflate(android.view.LayoutInflater):com.lian780E",0,0,  ,31,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,226,251,N,"class com.liangfeizc.databinding.databinding.ResourceBinding *ResourceBinding ResourceBinding.inflate(LayoutInflater)(class android.view.LayoutInflater *inflater)",6,0.00,1.28,0,18,,1
"ResourceBinding ResourceBinding.inflate(LayoutInflater,DataBindingComponent)","com.liangfeizc.databinding.databinding.ResourceBinding.inflate(android.view.LayoutInflater,android.d7115",1,0,  ,52,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,229,251,N,"class com.liangfeizc.databinding.databinding.ResourceBinding *ResourceBinding ResourceBinding.inflate(LayoutInflater,DataBindingComponent)(class android.view.LayoutInflater *inflater, class android.databinding.DataBindingComponent *bindingComponent)",6,0.83,1.26,1,16,229,1
"ResourceBinding ResourceBinding.inflate(LayoutInflater,ViewGroup,boolean,DataBindingComponent)","com.liangfeizc.databinding.databinding.ResourceBinding.inflate(android.view.LayoutInflater,android.v0218",1,0,  ,42,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,223,251,N,"class com.liangfeizc.databinding.databinding.ResourceBinding *ResourceBinding ResourceBinding.inflate(LayoutInflater,ViewGroup,boolean,DataBindingComponent)(class android.view.LayoutInflater *inflater, class android.view.ViewGroup *root, _Bool attachToRoot, class android.databinding.DataBindingComponent *bindingComponent)",5,0.80,0.48,1,1,223,1
"ResourceBinding ResourceBinding.inflate(LayoutInflater,ViewGroup,boolean)","com.liangfeizc.databinding.databinding.ResourceBinding.inflate(android.view.LayoutInflater,android.v919F",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,220,251,N,"class com.liangfeizc.databinding.databinding.ResourceBinding *ResourceBinding ResourceBinding.inflate(LayoutInflater,ViewGroup,boolean)(class android.view.LayoutInflater *inflater, class android.view.ViewGroup *root, _Bool attachToRoot)",6,0.83,0.60,0,3,220,1
"void ResourceBinding.invalidateAll()","com.liangfeizc.databinding.databinding.ResourceBinding.invalidateAll():void",1,0,  ,38,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,46,251,N,"void void ResourceBinding.invalidateAll()(class com.liangfeizc.databinding.databinding.ResourceBinding *this)",15,0.40,0.85,5,1,46 47 48 50 51,1
"boolean ResourceBinding.onFieldChange(int,Object,int)","com.liangfeizc.databinding.databinding.ResourceBinding.onFieldChange(int,java.lang.Object,int):boole2654",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,136,251,N,"_Bool boolean ResourceBinding.onFieldChange(int,Object,int)(class com.liangfeizc.databinding.databinding.ResourceBinding *this, int localFieldId, class java.lang.Object *object, int fieldId)",4,0.75,0.00,0,0,136 139,1
"void ResourceBinding.setBananaCount(int)","com.liangfeizc.databinding.databinding.ResourceBinding.setBananaCount(int):void",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,114,251,N,"void void ResourceBinding.setBananaCount(int)(class com.liangfeizc.databinding.databinding.ResourceBinding *this, int bananaCount)",16,0.44,0.48,1,1,114 115 116 117 119 120,1
"void ResourceBinding.setFirstName(String)","com.liangfeizc.databinding.databinding.ResourceBinding.setFirstName(java.lang.String):void",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,104,251,N,"void void ResourceBinding.setFirstName(String)(class com.liangfeizc.databinding.databinding.ResourceBinding *this, class java.lang.String *firstName)",16,0.44,0.48,1,1,104 105 106 107 109 110,1
"void ResourceBinding.setLarge(boolean)","com.liangfeizc.databinding.databinding.ResourceBinding.setLarge(boolean):void",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,94,251,N,"void void ResourceBinding.setLarge(boolean)(class com.liangfeizc.databinding.databinding.ResourceBinding *this, _Bool large)",16,0.44,0.48,1,1,94 95 96 97 99 100,1
"void ResourceBinding.setLastName(String)","com.liangfeizc.databinding.databinding.ResourceBinding.setLastName(java.lang.String):void",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,84,251,N,"void void ResourceBinding.setLastName(String)(class com.liangfeizc.databinding.databinding.ResourceBinding *this, class java.lang.String *lastName)",16,0.44,0.48,1,1,84 85 86 87 89 90,1
"void ResourceBinding.setOrangeCount(int)","com.liangfeizc.databinding.databinding.ResourceBinding.setOrangeCount(int):void",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,124,251,N,"void void ResourceBinding.setOrangeCount(int)(class com.liangfeizc.databinding.databinding.ResourceBinding *this, int orangeCount)",16,0.44,0.48,1,1,124 125 126 127 129 130,1
"boolean ResourceBinding.setVariable(int,Object)","com.liangfeizc.databinding.databinding.ResourceBinding.setVariable(int,java.lang.Object):boolean",3,0,TO,598,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ResourceBinding.java,63,251,N,"_Bool boolean ResourceBinding.setVariable(int,Object)(class com.liangfeizc.databinding.databinding.ResourceBinding *this, int variableId, class java.lang.Object *variable)",45,0.58,0.95,0,8,63 64 66 67 69 70 78 79 81,15
"void UserBinding.<clinit>()","com.liangfeizc.databinding.databinding.UserBinding.<clinit>():void",1,0,  ,14,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,10,132,N,"class java.lang.Object *void UserBinding.<clinit>()(class java.lang.String *field)",6,0.83,0.00,0,0,10 11 12,1
"UserBinding.<init>(DataBindingComponent,View)","com.liangfeizc.databinding.databinding.UserBinding.<init>(android.databinding.DataBindingComponent,aAEE0",0,0,  ,101,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,21,132,N,"void UserBinding.<init>(DataBindingComponent,View)(class com.liangfeizc.databinding.databinding.UserBinding *this, class android.databinding.DataBindingComponent *bindingComponent, class android.view.View *root)",15,0.00,1.04,4,6,,1
"UserBinding UserBinding.bind(View)","com.liangfeizc.databinding.databinding.UserBinding.bind(android.view.View):com.liangfeizc.databindin4823",1,0,  ,46,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,119,132,N,"class com.liangfeizc.databinding.databinding.UserBinding *UserBinding UserBinding.bind(View)(class android.view.View *view)",6,0.83,1.23,0,16,119,1
"UserBinding UserBinding.bind(View,DataBindingComponent)","com.liangfeizc.databinding.databinding.UserBinding.bind(android.view.View,android.databinding.DataBiF84B",2,0,  ,151,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,121,132,N,"class com.liangfeizc.databinding.databinding.UserBinding *UserBinding UserBinding.bind(View,DataBindingComponent)(class android.view.View *view, class android.databinding.DataBindingComponent *bindingComponent)",16,0.44,1.26,3,14,121 122 125,2
"void UserBinding.executeBindings()","com.liangfeizc.databinding.databinding.UserBinding.executeBindings():void",1,0,TO,481,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,78,132,N,"void void UserBinding.executeBindings()(class com.liangfeizc.databinding.databinding.UserBinding *this)",26,0.62,0.48,0,2,78 79 80 81 82 84 85 87 91 93 97 99 101,6
"User UserBinding.getUser()","com.liangfeizc.databinding.databinding.UserBinding.getUser():com.liangfeizc.databinding.model.User",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,66,132,N,"class com.liangfeizc.databinding.model.User *User UserBinding.getUser()(class com.liangfeizc.databinding.databinding.UserBinding *this)",4,0.75,0.00,0,0,66 67,1
"boolean UserBinding.hasPendingBindings()","com.liangfeizc.databinding.databinding.UserBinding.hasPendingBindings():boolean",2,0,  ,66,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,41,132,N,"_Bool boolean UserBinding.hasPendingBindings()(class com.liangfeizc.databinding.databinding.UserBinding *this)",19,0.37,0.00,0,0,41 42 43 44 47,2
"UserBinding UserBinding.inflate(LayoutInflater)","com.liangfeizc.databinding.databinding.UserBinding.inflate(android.view.LayoutInflater):com.liangfeiD708",0,0,  ,31,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,113,132,N,"class com.liangfeizc.databinding.databinding.UserBinding *UserBinding UserBinding.inflate(LayoutInflater)(class android.view.LayoutInflater *inflater)",6,0.00,1.28,0,18,,1
"UserBinding UserBinding.inflate(LayoutInflater,DataBindingComponent)","com.liangfeizc.databinding.databinding.UserBinding.inflate(android.view.LayoutInflater,android.databF4E8",1,0,  ,52,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,116,132,N,"class com.liangfeizc.databinding.databinding.UserBinding *UserBinding UserBinding.inflate(LayoutInflater,DataBindingComponent)(class android.view.LayoutInflater *inflater, class android.databinding.DataBindingComponent *bindingComponent)",6,0.83,1.26,1,16,116,1
"UserBinding UserBinding.inflate(LayoutInflater,ViewGroup,boolean,DataBindingComponent)","com.liangfeizc.databinding.databinding.UserBinding.inflate(android.view.LayoutInflater,android.view.5C20",1,0,  ,42,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,110,132,N,"class com.liangfeizc.databinding.databinding.UserBinding *UserBinding UserBinding.inflate(LayoutInflater,ViewGroup,boolean,DataBindingComponent)(class android.view.LayoutInflater *inflater, class android.view.ViewGroup *root, _Bool attachToRoot, class android.databinding.DataBindingComponent *bindingComponent)",5,0.80,0.48,1,1,110,1
"UserBinding UserBinding.inflate(LayoutInflater,ViewGroup,boolean)","com.liangfeizc.databinding.databinding.UserBinding.inflate(android.view.LayoutInflater,android.view.E614",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,107,132,N,"class com.liangfeizc.databinding.databinding.UserBinding *UserBinding UserBinding.inflate(LayoutInflater,ViewGroup,boolean)(class android.view.LayoutInflater *inflater, class android.view.ViewGroup *root, _Bool attachToRoot)",6,0.83,0.60,0,3,107,1
"void UserBinding.invalidateAll()","com.liangfeizc.databinding.databinding.UserBinding.invalidateAll():void",1,0,  ,38,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,33,132,N,"void void UserBinding.invalidateAll()(class com.liangfeizc.databinding.databinding.UserBinding *this)",15,0.40,0.85,5,1,33 34 35 37 38,1
"boolean UserBinding.onFieldChange(int,Object,int)","com.liangfeizc.databinding.databinding.UserBinding.onFieldChange(int,java.lang.Object,int):boolean",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,71,132,N,"_Bool boolean UserBinding.onFieldChange(int,Object,int)(class com.liangfeizc.databinding.databinding.UserBinding *this, int localFieldId, class java.lang.Object *object, int fieldId)",4,0.75,0.00,0,0,71 74,1
"void UserBinding.setUser(User)","com.liangfeizc.databinding.databinding.UserBinding.setUser(com.liangfeizc.databinding.model.User):vo6DFA",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,59,132,N,"void void UserBinding.setUser(User)(class com.liangfeizc.databinding.databinding.UserBinding *this, class com.liangfeizc.databinding.model.User *user)",16,0.44,0.48,1,1,59 60 61 62 64 65,1
"boolean UserBinding.setVariable(int,Object)","com.liangfeizc.databinding.databinding.UserBinding.setVariable(int,java.lang.Object):boolean",2,0,  ,61,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/UserBinding.java,50,132,N,"_Bool boolean UserBinding.setVariable(int,Object)(class com.liangfeizc.databinding.databinding.UserBinding *this, int variableId, class java.lang.Object *variable)",8,0.88,0.48,0,2,50 51 53 54 56,2
